"whichDataset","sentiment","text"
"Trump",3,"Thank you @Heritage! This is our once-in-a-generation opportunity to revitalize our economy, revive our industry &amp; renew the AMERICAN DREAM! https://t.co/HI30nojsGo"
"Trump",1,"WOW! https://t.co/eKfRktNVuy"
"Trump",0,"BORDER WALL prototypes underway! https://t.co/arFNO80zmO"
"Trump",-1,"Any increase in ObamaCare premiums is the fault of the Democrats for giving us a ""product"" that never had a chance of working."
"Trump",-4,"So much Fake News being put in dying magazines and newspapers. Only place worse may be @NBCNews, @CBSNews, @ABC and @CNN. Fiction writers!"
"Trump",3,"It was my great honor to welcome Prime Minister Alexis Tsipras of Greece to the WH today! _Ÿ_¥https://t.co/Bn1vM6fYW9 _Ÿ“¸https://t.co/j0roMFT3YL https://t.co/MPe5HWFcZ1"
"Trump",0,"Join me LIVE from the Rose Garden at 1:30pmE with Prime Minister Alexis Tsipras of Greece.  _¡ ¸ https://t.co/Bn1vM6fYW9 https://t.co/dZB4mDBKpi"
"Trump",1,"""Dow Passes 23,000 for the First Time, Fueled by Strong Earnings"" #Dow23K_Ÿ“ˆhttps://t.co/wnkrddYlb9 https://t.co/wlP0NCNcou"
"Trump",2,"Rep.Tom Marino has informed me that he is withdrawing his name from consideration as drug czar. Tom is a fine man and a great Congressman!"
"Trump",0,"RT @Scavino45: U.S. MARKETS FROM ELECTION DAY {Since 11/8/2016} _Ÿ“ˆ https://t.co/HtjHrznQKJ"
"Trump",5,"Always great to see the wonderful people of South Carolina. Thank you for the beautiful welcome at Greenville-Spartanburg Int'l Airport! https://t.co/maO9Nc0sTe"
"Trump",-1,"I was recently asked if Crooked Hillary Clinton is going to run in 2020? My answer was, ""I hope so!"""
"Trump",2,"The U.S. has gained more than 5.2 trillion dollars in Stock Market Value since Election Day! Also, record business enthusiasm."
"Trump",0,"Since Election Day on November 8, the Stock Market is up more than 25%, unemployment is at a 17 year low &amp; companies are coming back to U.S."
"Trump",-1,"Dem Senator Schumer hated the Iran deal made by President Obama, but now that I am involved, he is OK with it. Tell that to Israel, Chuck!"
"Trump",0,"The Democrats only want to increase taxes and obstruct. That's all they are good at!"
"Trump",0,"Art Laffer just said that he doesn't know how a Democrat could vote against the big tax cut/reform bill and live with themselves!  @FoxNews"
"Trump",1,"RT @ABCNewsRadio: Global fund championed by Ivanka Trump to help women entrepreneurs begins operations https://t.co/jUmsY3ON4x https://t.co €_"
"Trump",0,"RT @mike_pence: .@EdWGillespie is fighting to grow the economy &amp; cut taxes! He €™s fighting for a safer VA. And he €™s is fighting for affordab €_"
"Trump",2,"...approvals of The Keystone XL &amp; Dakota Access pipelines. Also, look at the recent EPA cancelations &amp; our great new Supreme Court Justice!"
"Trump",1,"The Failing @nytimes, in a story by Peter Baker, should have mentioned the rapid terminations by me of TPP &amp; The Paris Accord &amp; the fast...."
"Trump",0,"RT @FoxNews: TONIGHT on ""Justice,"" @JudgeJeanine talks to special guests @EricTrump and @LaraLeaTrump - Tune in at 9p ET on Fox News Channe €_"
"Trump",0,"RT @EricTrump: .@LaraLeaTrump and I look forward to being on @JudgeJeanine tonight at 9pm! @FoxNews #MakeAmericaGreatAgain _Ÿ‡º_Ÿ‡¸_Ÿ‡º_Ÿ‡¸_Ÿ‡º_Ÿ‡¸ https://t €_"
"Trump",2,"RT @mike_pence: We are heading to Virginia. Looking forward to supporting my friend @EdWGillespie. He will make a great Governor for the Co €_"
"Trump",0,"The Democrats in the Southwest part of Virginia have been abandoned by their Party. Republican Ed Gillespie will never let you down!"
"Trump",2,"Very proud of my Executive Order which will allow greatly expanded access and far lower costs for HealthCare. Millions of people benefit!"
"Trump",1,"Health Insurance stocks, which have gone through the roof during the ObamaCare years, plunged yesterday after I ended their Dems windfall!"
"Trump",1,"RT @realDonaldTrump: ""Consumer confidence soars to highest level since 2004"" _Ÿ“ˆhttps://t.co/RvxCPAFI2A https://t.co/U8MS9K45fX"
"Trump",1,"RT @RightlyNews: @realDonaldTrump @LouDobbs Trust in the media is at the lowest level in all of U.S. history. The American people see throu €_"
"Trump",0,"RT @RightlyNews: @realDonaldTrump @LouDobbs It is NOT a coincidence that the economy boomed immediately after the 2016 election."
"Trump",4,"Such a wonderful statement from the great @LouDobbs. ""We take up what may be the most accomplished presidency in modern American history."""
"Trump",-2,"ObamaCare is causing such grief and tragedy for so many. It is being dismantled but in the meantime, premiums &amp; deductibles are way up!"
"Trump",2,"Money pouring into Insurance Companies profits, under the guise of ObamaCare, is over. They have made a fortune. Dems must get smart &amp; deal!"
"Trump",0,"Many people talking, with much agreement, on my Iran speech today. Participants in the deal are making lots of money on trade with Iran!"
"Trump",2,"Starting to develop a much better relationship with Pakistan and its leaders. I want to thank them for their cooperation on many fronts."
"Trump",0,"#WeeklyAddress_Ÿ‡º_Ÿ‡¸ https://t.co/riqEiBNwk2"
"Trump",-2,"Today, I announced our strategy to confront the Iranian regime €™s hostile actions and to ensure that they never acquire a nuclear weapon. https://t.co/N4ISdjuEdC"
"Trump",1,"""Consumer confidence soars to highest level since 2004"" _Ÿ“ˆhttps://t.co/RvxCPAFI2A https://t.co/U8MS9K45fX"
"Trump",0,"In America, we don't worship government - we worship God.  #ValuesVotersSummit https://t.co/YQ3iDlWylK"
"Trump",3,"I have no greater privilege than to serve as your Commander-in-Chief. HAPPY BIRTHDAY to the incredible men and women @USNavy! #242NavyBday https://t.co/qcdB4U8CqA"
"Trump",1,"The wonderful people of Puerto Rico, with their unmatched spirit, know how bad things were before the H's. I will always be with them!"
"Trump",-3,"Hard to believe that the Democrats, who have gone so far LEFT that they are no longer recognizable, are fighting so hard for Sanctuary crime"
"Trump",-1,"ObamaCare is a broken mess. Piece by piece we will now begin the process of giving America the great HealthCare it deserves!"
"Trump",-2,"Sadly, they and others are Fake News, and the public is just beginning to figure it out! https://t.co/8B8AyA7V1s"
"Trump",-1,"RT @billoreilly: A free press is vital to protecting all Americans. A corrupt press damages the Republic."
"Trump",0,"The Democrats ObamaCare is imploding. Massive subsidy payments to their pet insurance companies has stopped. Dems should call me to fix!"
"Trump",2,"It is time to take care of OUR COUNTRY, to rebuild OUR COMMUNITIES, and to protect our GREAT AMERICAN WORKERS! #TaxReform https://t.co/FEjGjT4xp9"
"Trump",-4,"People are just now starting to find out how dishonest and disgusting (FakeNews) @NBCNews is. Viewers beware. May be worse than even @CNN!"
"Trump",1,"Happy #NationalFarmersDay! _Ÿ“¸https://t.co/dN39R1IMlA https://t.co/QbUG1pztaI"
"Trump",1,"We need a tax system that is FAIR to working FAMILIES &amp; that encourages companies to STAY in AMERICA, GROW in AMERICA, and HIRE in AMERICA! https://t.co/DdI1yWi7YZ"
"Trump",1,"The time has come to take action to IMPROVE access, INCREASE choices, and LOWER COSTS for HEALTHCARE!   _¡ ¸ https://t.co/mz5fdveTVh https://t.co/dDZLsKuNSe"
"Trump",-4,"The Fake News Is going all out in order to demean and denigrate! Such hatred!"
"Trump",0,"...We cannot keep FEMA, the Military &amp; the First Responders, who have been amazing (under the most difficult circumstances) in P.R. forever!"
"Trump",-1,"...accountability say the Governor. Electric and all infrastructure was disaster before hurricanes. Congress to decide how much to spend...."
"Trump",-2,"""Puerto Rico survived the Hurricanes, now a financial crisis looms largely of their own making."" says Sharyl Attkisson. A total lack of....."
"Trump",1,"Clips from tax speech and @seanhannity on @foxandfriends now. Have a great day!"
"Trump",1,"RT @realDonaldTrump: I will be interviewed tonight on @FoxNews by @SeanHannity at 9pmE. Enjoy!"
"Trump",3,"In even the darkest moments, the light of our people has shown through their goodness, their courage and their love. #USA_Ÿ‡º_Ÿ‡¸ https://t.co/8JK8aM2a1L"
"Trump",-1,"Network news has become so partisan, distorted and fake that licenses must be challenged and, if appropriate, revoked. Not fair to public!"
"Trump",1,"Joining @SeanHannity tonight at 9pmE on @FoxNews. Enjoy! https://t.co/RCfiJus5Rw"
"Trump",1,"We need a tax system that is FAIR to working families &amp; that encourages companies to STAY in America, GROW in America, and HIRE in America_Ÿ‡º_Ÿ‡¸ https://t.co/u9ZgijgLE3"
"Trump",1,"I will be interviewed tonight on @FoxNews by @SeanHannity at 9pmE. Enjoy!"
"Trump",0,"Join me LIVE at 5:45pmE from Harrisburg, Pennsylvania!  #TaxReform #USA_Ÿ‡º_Ÿ‡¸ https://t.co/fDUEMpRTcE https://t.co/1mMjl1HNpl"
"Trump",0,"Happy to announce we are awarding $1M to Las Vegas - in order to help local law enforcement working OT to respond to last Sunday €™s tragedy."
"Trump",-1,"With all of the Fake News coming out of NBC and the Networks, at what point is it appropriate to challenge their License? Bad for country!"
"Trump",-2,"Fake @NBCNews made up a story that I wanted a ""tenfold"" increase in our U.S. nuclear arsenal. Pure fiction, made up to demean. NBC = CNN!"
"Trump",1,"It is about time that Roger Goodell of the NFL is finally demanding that all players STAND for our great National Anthem-RESPECT OUR COUNTRY"
"Trump",0,"The Democrats want MASSIVE tax increases &amp; soft, crime producing borders.The Republicans want the biggest tax cut in history &amp; the WALL!"
"Trump",0,"It would be really nice if the Fake News Media would report the virtually unprecedented Stock Market growth since the election.Need tax cuts"
"Trump",1,"...if Congress gives us the massive tax cuts (and reform) I am asking for, those numbers will grow by leaps and bounds. #MAGA"
"Trump",0,"Stock Market has increased by 5.2 Trillion dollars since the election on November 8th, a 25% increase. Lowest unemployment in 16 years and.."
"Trump",0,"...fired. This story is totally made up by the dishonest media.The Chief is doing a FANTASTIC job for me and, more importantly, for the USA!"
"Trump",-1,"The Fake News is at it again, this time trying to hurt one of the finest people I know, General John Kelly, by saying he will soon be....."
"Trump",3,"My great honor to host the 2017 back-to-back #StanleyCup Champion Pittsburgh Penguins at the WH with @FLOTUS today! https://t.co/qyT4bcHVuR https://t.co/rBwGmhMnPX"
"Trump",0,"RT @IsraelUSAforevr: @realDonaldTrump  https://t.co/dBvwKDdesD"
"Trump",-2,"The Failing @nytimes set Liddle' Bob Corker up by recording his conversation. Was made to sound a fool, and that's what I am dealing with!"
"Trump",1,"Highly respected author, Christopher Bedford, just came out with book, ""The Art of the Donald, Lessons from America's...."" Really good book!"
"Trump",-2,"With Jemele Hill at the mike, it is no wonder ESPN ratings have ""tanked,"" in fact, tanked so badly it is the talk of the industry!"
"Trump",2,"Since Congress can't get its act together on HealthCare, I will be using the power of the pen to give great HealthCare to many people - FAST"
"Trump",0,"The problem with agreeing to a policy on immigration is that the Democrats don't want secure borders,they don't care about safety for U.S.A."
"Trump",-2,"Why is the NFL getting massive tax breaks while at the same time disrespecting our Anthem, Flag and Country? Change tax law!"
"Trump",1,"RT @IvankaTrump: .@realDonaldTrump stock market rally is close to becoming the greatest in 85 years https://t.co/5WlZa82Mij"
"Trump",0,"A big salute to Jerry Jones, owner of the Dallas Cowboys, who will BENCH players who disrespect our Flag.""Stand for Anthem or sit for game!"""
"Trump",1,"""President Donald J. Trump Proclaims October 9, 2017, as #ColumbusDay"" https://t.co/cbQRst4lN4"
"Trump",1,"The trip by @VP Pence was long planned. He is receiving great praise for leaving game after the players showed such disrespect for country!"
"Trump",0,"Our country has been unsuccessfully dealing with North Korea for 25 years, giving billions of dollars &amp; getting nothing. Policy didn't work!"
"Trump",2,"""The Republican Party is racking up record amounts of small dollar donations - fueled by Trump supporters.....""   @nypost  Thank you!"
"Trump",1,"Nobody could have done what I €™ve done for #PuertoRico with so little appreciation. So much work! https://t.co/k2jAkIpfjI"
"Trump",0,"Bob Corker gave us the Iran Deal, &amp; that's about it. We need HealthCare, we need Tax Cuts/Reform, we need people that can get the job done!"
"Trump",3,"RT @opinionsamerica: @realDonaldTrump Strong administration leads to a strong response."
"Trump",0,"FEMA and first responders are working hard (yet again) on Hurricane Nate. Military helping. Very much under control!"
"Trump",0,"I asked @VP Pence to leave stadium if any players kneeled, disrespecting our country. I am proud of him and @SecondLady Karen."
"Trump",0,"...Hence, I would fully expect Corker to be a negative voice and stand in the way of our great agenda. Didn't have the guts to run!"
"Trump",0,"..my endorsement). He also wanted to be Secretary of State, I said ""NO THANKS."" He is also largely responsible for the horrendous Iran Deal!"
"Trump",2,"Senator Bob Corker ""begged"" me to endorse him for re-election in Tennessee. I said ""NO"" and he dropped out (said he could not win without..."
"Trump",0,"#LasVegasStrong #USA_Ÿ‡º_Ÿ‡¸ _Ÿ_¥https://t.co/4iGwdL4kia"
"Trump",0,"RT @realDonaldTrump: More and more people are suggesting that Republicans (and me) should be given Equal Time on T.V. when you look at the €_"
"Trump",2,"Leaving the White House for the Great State of North Carolina. Big progress being made on many fronts!"
"Trump",1,"Thanks for your support! https://t.co/iqUM1RfQso"
"Trump",1,"...hasn't worked, agreements violated before the ink was dry, makings fools of U.S. negotiators. Sorry, but only one thing will work!"
"Trump",0,"Presidents and their administrations have been talking to North Korea for 25 years, agreements made and massive amounts of money paid......"
"Trump",1,"Will be joining @GovMikeHuckabee tonight at 8pmE on @TBN. Enjoy! https://t.co/Y5hGPpYZfl"
"Trump",2,"Our great team at @FEMA is prepared for #HurricaneNate. Everyone in LA, MS, AL, and FL please listen to your local authorities &amp; be safe!"
"Trump",0,".@NBCNews is so knowingly inaccurate with their reporting. The good news is that the PEOPLE get it, which is really all that matters! Not #1"
